cunicah,eam_18,trh2b_18,trh4b_18
12119,0,5, 
12122,0,3, 
12123,0,0,1
12124,0,1, 
12125,0,4, 
12126,0,5, 
12127,0,3, 
12129,0,4, 
12131,0,0,1
12132,0,0,1
12133,0,1, 
12134,0,0,1
12138,0,1,2
12139,0,2, 
12139,0,0, 
12140,0,2, 
12142,0,0,1
12144,0,0, 
12145,0,1, 
12147,0,2, 
12148,0,1, 
12149,0,1, 
12150,0,0,1
12152,0,1, 
12153,0,4, 
12156,0,3, 
12157,0,0,1
12157,0,3, 
12159,0,0,1
12161,0,1, 
12162,0,2, 
12163,0,0,1
12164,0,1, 
12165,0,1, 
12166,0,3, 
12168,0,2, 
12169,0,1, 
12170,0,0,1
12173,0,4, 
12174,0,2, 
12175,0,0, 
12176,0,3, 
12177,0,7, 
12178,0,0,1
12179,0,5, 
12181,0,0, 
12182,0,1, 
12183,0,1,2
12184,0,5, 
12185,0,5, 
12186,0,3, 
12187,0,3, 
12188,0,1, 
12190,0,2, 
12191,0,0, 
12193,0,1,2
12194,0,3, 
12195,0,0,1
12196,0,1, 
12197,0,3, 
12198,0,0,1
12199,0,0,1
12201,0,0,1
12202,0,2, 
12205,0,2, 
12206,0,3, 
12208,0,1, 
12209,0,2, 
12210,0,2, 
12211,0,0, 
12212,0,2, 
12213,0,1, 
12214,0,2, 
12216,0,1, 
12221,0,1, 
12224,0,1, 
12225,0,1, 
12226,0,1,2
12227,0,1, 
12228,0,2, 
12229,0,1, 
12232,0,1, 
12233,0,0, 
12235,0,2, 
12236,0,1, 
12237,0,2, 
12238,0,0,1
12239,0,1,2
12240,0,0,1
12241,0,0,1
12246,0,3, 
12249,0,0,1
12250,0,3, 
12253,0,1, 
12254,0,0,1
12256,0,2, 
12257,0,1,2
12259,0,1, 
12260,0,0, 
12262,0,4, 
12263,0,0,1
12264,0,12, 
12265,0,1, 
12266,0,1, 
12267,0,1, 
12268,0,1, 
12269,0,1, 
12270,0,4, 
12271,0,0,1
12272,1,0,1
12274,1,8, 
12275,1,3, 
12276,1,4, 
12277,1,3, 
12278,1,1, 
12279,1,4, 
12280,0,1, 
12281,1,0,1
12282,1,0,1
12283,1,2, 
12284,1,1, 
12285,1,0, 
12286,1,1, 
12287,1,1, 
12289,1,9, 
12290,1,1, 
12292,1,3,2
12293,1,0, 
12294,1,1, 
12296,1,0,1
12297,1,1, 
12298,1,5, 
12299,1,0,1
12300,1,0,1
12300,1,0,1
12301,1,0, 
12302,1,0,1
12303,1,0, 
12304,1,3, 
12305,1,0, 
12306,1,1, 
12307,1,0, 
12309,1,3, 
12310,1,3, 
12312,1,2,2
12313,1,4, 
12314,1,0, 
12316,1,5, 
12317,1,0,1
12318,1,4, 
12320,1,0,1
12321,1,1, 
12322,1,3, 
12323,1,2, 
12325,1,2, 
12326,1,2,2
12327,1,5, 
12329,1,1, 
12330,1,1, 
12333,1,0, 
12334,1,3, 
12336,1,1, 
12338,1,3, 
12339,1,6, 
12340,1,0, 
12342,1,1, 
12343,1,1, 
12345,1,2, 
12346,1,0, 
12349,1,0, 
12350,1,3, 
12352,1,0,1
12354,1,8, 
12357,1,1, 
12358,1,2, 
12359,1,2, 
12360,1,2, 
12362,1,2, 
12364,1,2, 
12365,1,0,1
12366,1,0, 
12367,1,2, 
12368,1,2, 
12369,1,1, 
12370,1,7, 
12371,1,0, 
12372,1,3, 
12374,1,1, 
12375,1,3, 
12377,1,1, 
12378,1,1, 
12379,1,0,1
12380,1,0,1
12382,1,2, 
12384,1,2, 
12385,1,0,1
12387,1,3, 
12389,1,4, 
12390,1,1, 
12391,1,0, 
12392,1,0, 
12394,1,0, 
12395,0,4, 
12397,1,0,1
12398,1,0, 
12400,1,0, 
12401,1,0,1
12402,1,0,1
12405,1,1, 
12406,1,6, 
12407,1,2, 
12408,1,0, 
12409,1,2, 
12411,1,2, 
12412,1,0,1
12413,1,2, 
12414,1,3, 
12419,1,4, 
12420,1,0,1
12421,1,2, 
12423,1,3, 
12425,1,4, 
12426,1,2, 
12427,1,2, 
12429,1,0, 
12431,1,3, 
12432,1,1, 
12434,1,1, 
12436,1,2, 
12437,1,1, 
12438,1,0, 
12439,1,0,1
12440,1,4, 
12442,1,0,1
12443,1,0,1
12444,1,0, 
12445,1,1, 
12446,1,2, 
12447,1,0,1
12449,1,1, 
12450,1,2, 
12452,1,4, 
12453,1,0, 
12454,1,0,1
12457,1,1, 
12459,1,2, 
12460,1,2, 
12461,1,7, 
12463,1,3, 
12464,1,0,1
12467,1,0, 
12468,1,1, 
12470,1,2, 
12471,1,0, 
12472,1,1, 
12473,1,3, 
12474,1,1, 
12475,1,1, 
12476,1,1, 
12478,1,0, 
12479,1,0,1
12480,1,1, 
12482,1,7, 
12483,1,3, 
12484,1,1, 
12485,1,0,1
12486,1,2, 
12487,1,2, 
12488,1,2, 
12489,1,1, 
12493,1,1, 
12495,1,1, 
12497,1,3, 
12498,1,4, 
12499,1,1, 
12500,1,0, 
12503,1,0, 
12504,1,3, 
12505,1,3, 
12506,1,0, 
12508,1,0,1
12509,1,2, 
12510,1,0, 
12512,1,1, 
12513,1,2, 
12514,1,1, 
12515,1,6, 
12516,1,1,2
12517,1,3, 
12518,1,1, 
12519,1,2, 
12520,1,2, 
12521,1,2, 
12522,1,0, 
12524,1,5, 
12525,1,3,2
12526,1,5, 
12528,1,1,2
12530,1,3, 
12531,1,3, 
12532,1,1, 
12533,1,3, 
12534,1,1, 
12535,1,3, 
12536,1,0,1
12538,1,4, 
12540,1,3, 
12541,1,1, 
12544,1,2, 
12545,1,6, 
12546,1,3, 
12548,1,1, 
12549,1,2, 
12550,1,1, 
12551,1,0,1
12552,1,6, 
12553,1,0, 
12555,1,0, 
12556,1,1, 
12557,1,3, 
12558,1,1, 
12560,1,1, 
12561,1,2, 
12562,1,1, 
12563,1,0,1
12564,1,2, 
12565,1,3, 
12566,1,0,1
12569,1,1, 
12572,1,2, 
12574,1,4, 
12575,1,3, 
12576,1,0, 
12581,1,3, 
12585,1,0,1
12586,1,2, 
12587,1,3, 
12589,1,1, 
12590,1,3, 
12592,1,1, 
12593,1,0, 
12594,1,2,2
12594,1,0, 
12595,1,3, 
12596,1,0,1
12597,1,0,1
12598,1,1, 
12599,1,0,1
12599,1,1, 
12600,1,1, 
12601,1,7, 
12601,1,5,2
12602,1,2, 
12603,1,0,1
12604,1,0,1
12605,1,3, 
12606,1,0,1
12608,1,0,1
12609,1,0,1
12610,1,0, 
12611,1,2, 
12612,1,4, 
12613,1,3, 
12614,1,1, 
12615,1,2, 
12616,1,4, 
12617,1,0,1
12618,1,1, 
12619,1,3, 
12620,1,0, 
12621,1,0,1
12622,1,0, 
12623,1,0,1
12624,1,4, 
12625,1,2, 
12626,1,0, 
12627,1,2, 
12628,1,0,1
12629,1,3, 
12630,1,3, 
12631,1,1, 
12633,1,0,1
12635,1,3, 
12636,1,3, 
12637,1,0,1
12641,1,3, 
12642,1,0, 
12643,1,5, 
12644,1,0,1
12645,1,1, 
12646,1,2, 
12647,1,0,1
12649,1,4, 
12650,1,2, 
12653,1,0,1
12654,1,2, 
12656,1,0, 
12657,1,1, 
12658,1,2, 
12659,1,4, 
12660,1,0,1
12661,1,0, 
12663,1,1, 
12664,1,1, 
12665,1,0,1
12666,1,0,1
12667,1,3, 
12668,1,1, 
12670,1,2, 
12671,1,2, 
12672,1,3, 
12673,1,0,1
12674,1,2, 
12675,1,1, 
12676,1,1, 
12677,1,2, 
12680,1,2,2
12682,1,0,1
12684,1,1, 
12687,1,2, 
12689,1,1, 
12691,1,3, 
12692,1,2, 
12693,1,4, 
12695,1,3, 
12697,1,4, 
12698,1,3, 
12699,1,0,1
12700,1,5, 
12701,1,2, 
12703,1,1, 
12705,1,0, 
12706,1,7, 
12708,1,2, 
12709,1,2, 
12711,1,2, 
12715,1,1, 
12716,1,0,1
12717,1,1,2
12718,1,0, 
12719,1,0,1
12720,1,1, 
12721,1,0, 
12722,1,3, 
12724,1,3, 
12726,1,2, 
12727,1,0, 
12729,1,1, 
12730,1,1, 
12732,1,2, 
12733,1,1, 
12735,1,1,2
12736,1,1, 
12738,1,2,2
12739,1,1, 
12740,1,0, 
12741,1,7, 
12743,1,2, 
12748,1,2, 
12751,1,1, 
12752,1,4, 
12753,1,0,1
12755,1,4, 
12757,1,0,1
12758,1,1, 
12759,1,10, 
12760,1,5, 
12761,1,2, 
12762,1,0, 
12763,1,3, 
12765,1,1, 
12767,1,1, 
12768,1,4, 
12768,1,2,2
12769,1,0,1
12774,1,5, 
12775,1,2, 
12776,1,4, 
12777,1,0,1
12778,0,3, 
12779,0,0, 
12780,0,2, 
12781,0,0,1
12783,0,0,1
12784,0,3, 
12785,0,0, 
12788,0,1, 
12789,0,3, 
12790,0,0,1
12792,0,3, 
12793,0,1, 
12794,0,1, 
12795,0,0, 
12797,0,0,1
12798,0,0,1
12799,0,1, 
12800,0,1, 
12802,0,4, 
12804,0,1, 
12806,0,1, 
12807,0,4, 
12808,0,2, 
12809,0,5, 
12811,0,0,1
12813,0,0,1
12814,0,3, 
12815,0,2, 
12817,0,2, 
12818,0,5, 
12821,0,0, 
12821,0,4,2
12822,0,6, 
12826,0,4, 
12827,0,1, 
12828,0,0, 
12829,0,0,1
12831,0,3, 
12832,0,5, 
12833,0,0,1
12837,0,2, 
12838,0,1, 
12839,0,2, 
12840,0,2, 
12842,0,4, 
12844,0,3, 
12845,0,2, 
12846,0,1, 
12848,0,2, 
12849,0,0, 
12850,0,1, 
12851,0,1, 
12854,0,3, 
12855,0,0, 
12856,0,0,1
12857,0,4, 
12858,0,0,1
12860,0,1, 
12861,0,0,1
12862,0,0, 
12865,0,0, 
12866,0,0, 
12867,0,1, 
12868,0,1, 
12869,0,2, 
12870,0,6, 
12871,0,1, 
12872,0,2, 
12873,0,5, 
12874,0,1, 
12877,0,1, 
12878,0,4, 
12879,0,3, 
12880,0,0,1
12881,0,0,1
12882,0,0, 
12885,0,0, 
12886,0,0,1
12887,0,1, 
12888,0,0, 
12889,0,2, 
12889,0,2, 
12890,0,1, 
12891,0,1, 
12892,0,1, 
12894,0,0,1
12895,0,0, 
12897,0,0, 
12898,0,8, 
12901,0,0,1
12902,0,3, 
12903,0,0,1
12904,0,1, 
12905,0,4, 
12906,0,0,1
12908,0,2, 
12909,0,3, 
12910,0,0, 
12911,0,5, 
12912,0,4, 
12913,0,0, 
12914,0,0,1
12916,0,0, 
12917,0,7, 
12917,0,0,2
12918,0,6, 
12919,0,3, 
12920,0,0,1
12922,0,2, 
12923,0,3, 
12924,0,2, 
12925,0,4, 
12926,0,0,1
12927,0,0, 
12928,0,2, 
12929,0,3, 
12931,0,2, 
12932,0,2, 
12937,0,3, 
12937,0,0,1
12938,0,6, 
12939,0,3, 
12942,0,1, 
12943,0,1, 
12945,0,0,1
12946,0,5, 
12948,0,0,1
12950,0,2, 
12951,0,0,1
12953,0,7, 
12954,0,0,1
12955,0,0,1
12956,0,0,1
12957,0,1, 
12958,0,2, 
12959,0,2, 
12960,0,5, 
12961,0,1, 
12962,0,11, 
12963,0,2, 
12964,0,1, 
12965,0,2,2
12966,0,0,1
12967,0,2, 
12968,0,1, 
12969,0,4, 
12970,0,1, 
12971,0,0,1
12972,0,0,1
12974,0,2, 
12976,0,1, 
12978,0,2, 
12980,0,1, 
12982,0,1, 
12983,0,0,1
12984,0,4, 
12986,0,0,1
12987,0,3, 
12988,0,1, 
12989,0,0, 
12991,0,0,1
12992,0,0, 
12994,0,3, 
12995,0,0,1
12996,0,1, 
12997,0,1, 
12998,0,6, 
12999,0,2, 
13000,0,7, 
13002,0,2, 
13003,0,2, 
13004,0,2, 
13005,0,0,1
13006,0,0,1
13008,0,0,1
13010,0,0,1
13011,0,0,1
13012,0,4, 
13013,0,1, 
13014,0,1, 
13015,0,3, 
13017,0,3, 
13018,0,2, 
13019,0,5, 
13021,0,2, 
13022,0,0,1
13023,0,1, 
13026,0,2, 
13027,0,6, 
13028,0,2, 
13029,0,1, 
13030,0,0,1
13031,0,4,2
13032,0,4,2
13033,0,3, 
13036,0,1, 
13037,0,2, 
13038,0,2,2
13039,0,3, 
13040,0,4, 
13041,0,4, 
13041,0,3,2
13042,0,0,1
13043,0,0, 
13044,0,4, 
13045,0,3, 
13046,0,4, 
13047,0,1, 
13048,0,1, 
13049,0,2, 
13049,0,1,2
13050,0,5, 
13051,0,5, 
13052,0,0,1
13053,0,2, 
13054,0,0,1
13055,0,1,2
13056,0,3, 
13057,0,4, 
13059,0,0, 
13061,0,0,1
13063,0,2, 
13064,0,3, 
13065,0,0,1
13066,0,3, 
13067,0,2, 
13068,0,1, 
13069,0,7, 
13070,0,0,1
13071,0,2, 
13072,0,2, 
13073,0,0,1
13076,0,0, 
13080,0,3, 
13081,0,0,1
13082,0,4, 
13083,0,2, 
13085,0,1, 
13086,0,3, 
13087,0,3, 
13088,0,2, 
13089,0,8, 
13090,0,1,2
13091,0,2, 
13092,0,3, 
13093,0,2, 
13094,0,4, 
13095,0,4, 
13096,0,6, 
13097,0,2, 
13098,0,0, 
13100,0,1, 
13101,0,4, 
13102,0,2, 
13103,0,1, 
13104,0,1,2
13105,0,0,1
13107,0,1, 
13108,0,1, 
13109,0,0,1
13110,0,1, 
13111,0,4, 
13112,0,1, 
13113,0,0, 
13114,0,0,1
13115,0,1, 
13116,0,2, 
13117,0,0,1
13118,0,1,2
13119,0,3, 
13120,0,0,1
13122,0,4, 
13123,0,1, 
13124,0,3, 
13126,0,1, 
13127,0,5, 
13129,0,3, 
13131,0,4, 
13132,0,8, 
13133,0,3, 
13134,0,0,1
13135,0,0,1
13136,0,1, 
13137,0,2, 
13139,0,1, 
13140,0,0, 
13141,0,4, 
13142,0,1, 
13143,0,1, 
13144,0,2, 
13145,0,3, 
13146,0,1, 
13147,0,5, 
13148,0,0,1
13149,0,0,1
13150,0,4,2
13151,0,4, 
13153,0,2, 
13154,0,5, 
13156,0,2, 
13158,0,2, 
13159,0,1, 
13160,0,3, 
13161,0,1, 
13162,0,0,1
13163,0,0, 
13165,0,2, 
13166,0,3, 
13167,0,4, 
13168,0,0, 
13169,0,2, 
13170,0,3, 
13171,0,0,1
13172,0,0, 
13173,0,0, 
13174,0,4, 
13175,0,1, 
13176,0,2, 
13178,0,0,1
13179,0,4, 
13181,0,3, 
13182,0,3, 
13183,0,10, 
13184,0,7, 
13185,0,1, 
13186,0,6, 
13187,0,1, 
13188,0,2, 
13189,0,9, 
13190,0,3, 
13191,0,5, 
13192,0,0, 
13193,0,14, 
13194,0,5, 
13196,0,1, 
13197,0,0,1
13198,0,1, 
13199,0,2, 
13200,0,0,1
13202,0,4, 
13203,0,0,1
13205,0,0,1
13206,0,14, 
13208,0,0, 
13209,0,2, 
13210,0,3, 
13211,0,4, 
13214,0,5, 
13216,0,1, 
13218,0,1, 
13219,0,6, 
13220,0,3, 
13222,0,3, 
13223,0,1, 
13224,0,2, 
13225,0,3, 
13226,0,1, 
13229,0,2, 
13230,0,1,2
13231,0,1, 
13232,0,3, 
13233,0,2, 
13235,0,3, 
13236,0,0,1
13237,0,4, 
13238,0,2, 
13239,0,1, 
13240,0,0,1
13243,0,1, 
13244,0,12, 
13245,0,5, 
13246,0,4, 
13247,0,1,2
13248,0,1, 
13249,0,5, 
13250,0,2, 
13251,0,7, 
13252,0,0,1
13253,0,2, 
13254,0,2, 
13255,0,1, 
13256,0,1, 
13257,0,3, 
13259,0,6, 
13260,0,1,2
13262,0,6, 
13263,0,5, 
13264,0,2, 
13265,0,2, 
13266,0,2, 
13267,0,2, 
13268,0,0, 
13269,0,3, 
13271,0,2, 
13273,0,5, 
13274,0,1, 
13275,0,6, 
13276,0,0, 
13279,0,0,1
13280,0,2, 
13281,0,1, 
13283,0,1, 
13284,0,1, 
13286,0,3, 
13289,0,0,1
13290,0,3, 
13291,0,0, 
13292,0,2, 
13292,0,6, 
13293,0,1, 
13294,0,2, 
13295,0,5, 
13296,0,2, 
13297,0,2, 
13299,0,2, 
13300,0,2, 
13303,0,0,1
13304,0,4, 
13305,0,2,2
13306,0,2, 
13307,0,3, 
13311,0,2, 
13313,0,3, 
13314,0,4, 
13315,0,0,1
13316,0,1, 
13317,0,1, 
13319,0,5, 
13320,0,7, 
13321,0,0,1
13322,0,2, 
13323,0,2, 
13324,0,5, 
13325,0,4, 
13326,0,2,2
13327,0,2, 
13328,0,0,1
13329,0,2, 
13330,0,1, 
13331,0,0, 
13336,0,0,1
13338,0,1, 
13339,0,0,1
13340,0,2, 
13341,0,2, 
13342,0,1, 
13346,0,1, 
13347,0,0,1
13348,0,1, 
13349,0,1, 
13350,0,1, 
13351,0,2, 
13352,0,1, 
13353,0,1, 
13354,0,5, 
13355,0,4, 
13356,0,0,1
13357,0,3, 
13358,0,0,1
13361,0,4, 
13362,0,3, 
13363,0,2, 
13364,0,2, 
13365,0,2, 
13366,0,0, 
13367,0,3, 
13370,0,2, 
13372,0,3, 
13373,0,2, 
13375,0,0,1
13377,0,1, 
13378,0,2, 
13379,0,2, 
13380,0,1, 
13381,0,5, 
13382,0,2, 
13382,0,1, 
13385,0,1, 
13388,0,1, 
13390,0,6,2
13392,0,1, 
13393,0,1, 
13394,0,0,1
13395,0,0,1
13397,0,0,1
13398,0,0,1
13399,0,2, 
13401,0,2, 
13402,0,5, 
13403,0,2, 
13405,0,2, 
13406,0,4, 
13408,0,4, 
13410,0,1, 
13411,0,0, 
13412,0,0,1
13413,0,4, 
13416,0,1, 
13417,0,10, 
13418,0,0,1
13421,0,1, 
13422,0,1, 
13425,0,11, 
13426,0,0,1
13428,0,4, 
13430,0,1, 
13431,0,1, 
13432,0,2, 
13433,0,0,1
13434,0,0, 
13435,0,0,1
13436,0,1, 
13438,0,0, 
13439,0,6, 
13440,0,2, 
13442,0,0,1
13443,0,0,1
13444,0,2, 
13447,0,2, 
13448,0,1, 
13449,0,0,1
13452,0,0,1
13453,0,0, 
13454,0,2, 
13455,0,0,1
13457,0,2, 
13458,0,1, 
13459,0,10, 
13460,0,0, 
13461,0,2, 
13466,0,0,1
13469,0,1, 
13470,0,2, 
13473,0,0,1
13474,0,4, 
13475,0,1, 
13477,0,1, 
13478,0,1, 
13479,0,0,1
13480,0,2, 
13482,0,2, 
13483,0,2, 
13484,0,0,1
13486,0,2, 
13487,0,4, 
13489,0,2, 
13490,0,1,2
13491,0,3, 
13494,0,2, 
13495,0,2, 
13497,0,7, 
13498,0,0,1
13499,0,1, 
13500,0,2, 
13501,0,7, 
13502,0,0, 
13503,0,0,1
13504,0,0,1
13505,0,1, 
13506,0,6, 
13507,0,3,2
13508,0,2, 
13509,0,0,1
13510,0,4, 
13511,0,1, 
13512,0,1, 
13513,0,2, 
13514,0,3, 
13516,0,1, 
13518,0,3, 
13519,0,0, 
13520,0,1, 
13521,0,0,1
13522,0,4, 
13524,0,2, 
13525,0,0,1
13526,0,14, 
13528,0,4, 
13529,0,4, 
13531,0,0, 
13532,0,2, 
13533,0,2, 
13534,0,0,1
13535,0,1, 
13538,0,1, 
13539,0,1, 
13540,0,0,1
13541,0,2, 
13542,0,2,2
13543,0,1, 
13544,0,0, 
13545,0,4, 
13546,0,4, 
13547,0,1, 
13550,0,3, 
13552,0,3, 
13553,0,0,1
13554,0,4, 
13556,0,8, 
13557,0,2, 
13558,0,2, 
13559,0,0,1
13560,0,1, 
13561,0,3, 
13562,0,2,2
13563,0,3, 
13565,0,5, 
13566,0,1, 
13567,0,0,1
13568,0,0,1
13569,0,2, 
13570,0,2, 
13573,0,0,1
13576,0,0,1
13577,0,0,1
13578,0,4, 
13579,0,1, 
13580,0,0, 
13581,0,3, 
13582,0,1, 
13583,0,1, 
13587,0,0, 
13588,0,2, 
13589,0,4, 
13590,0,4, 
13595,0,9, 
13596,0,0,1
13598,0,1,2
13600,0,2, 
13603,0,1, 
13604,0,8, 
13605,0,2, 
13607,0,1, 
13608,0,2, 
13609,0,4, 
13610,0,2, 
13611,0,2, 
13612,0,0,1
13613,0,3, 
13614,0,3, 
13615,0,0,1
13616,0,1, 
13617,0,0, 
13618,0,1, 
13619,0,3, 
13621,0,2, 
13622,0,4, 
13623,0,3, 
13624,0,1, 
13625,0,0,1
13626,0,2, 
13627,0,4, 
13628,0,4, 
13629,0,2, 
13630,0,0,1
13631,0,0, 
13632,0,1, 
13633,0,0, 
13635,0,1, 
13636,0,1, 
13637,0,9, 
13639,0,2, 
13642,0,4, 
13643,0,0,1
13645,0,0,1
13648,0,0,1
13649,0,2, 
13653,0,0, 
13654,0,3, 
13657,0,0, 
13659,0,1,2
13661,0,0, 
13664,0,1, 
13665,0,0, 
13666,0,1, 
13670,0,0,1
13671,0,4, 
13672,0,5, 
13673,0,0, 
13674,0,1, 
13679,0,0, 
13680,0,2, 
13681,0,5, 
13682,0,4, 
13683,0,1, 
13684,0,1, 
13685,0,9, 
13687,0,1, 
13688,0,4, 
13690,0,3, 
13691,0,6, 
13693,0,1, 
13697,0,3, 
13699,0,2, 
13700,0,0,1
13702,0,6, 
13703,0,4, 
13705,0,0,1
13707,0,1, 
13708,0,1, 
13709,0,4, 
13710,0,5, 
13711,0,3, 
13712,0,2, 
13713,0,1, 
13714,0,4, 
13715,0,3, 
13716,0,4, 
13717,0,3, 
13718,0,0,1
13719,0,2, 
13720,0,4, 
13721,0,0,1
13722,0,4, 
13723,0,5, 
13724,0,1, 
13725,0,2, 
13726,0,5, 
13728,0,0,1
13729,0,3, 
13730,0,0,1
13733,0,3, 
13734,0,4, 
13735,0,4, 
13736,0,6, 
13737,0,6, 
13739,0,3, 
13740,0,1, 
13741,0,9, 
13742,0,1, 
13744,0,0, 
13745,0,0,1
13746,0,0,1
13747,0,4, 
13748,0,2, 
13749,0,1, 
13750,0,0,1
13751,0,0, 
13752,0,3, 
13753,0,1, 
13754,0,0,1
13755,0,2, 
13756,0,0,1
13757,0,1, 
13758,0,0, 
13759,0,0,1
13762,0,0,1
13763,0,1, 
13764,0,0, 
13765,0,1, 
13766,0,0,1
13767,0,2, 
13768,0,1, 
13769,0,4, 
13770,0,0,1
13771,0,4, 
13772,0,6, 
13774,0,1, 
13775,0,0, 
13776,0,0,1
13779,0,1, 
13780,0,4, 
13782,0,0,1
13783,0,5, 
13785,0,2, 
13787,0,1, 
13788,0,0, 
13790,0,2, 
13791,0,2, 
13792,0,0, 
13793,0,0, 
13796,0,1, 
13797,0,0,1
13798,0,0,1
13799,0,1, 
13801,0,5, 
13802,0,4, 
13804,0,1, 
13805,0,2, 
13807,1,2, 
13808,0,0,1
13809,0,4, 
13810,0,3, 
13813,0,3, 
13814,0,0,1
13816,0,1, 
13817,0,0,1
13818,0,3, 
13819,0,2, 
13821,0,1, 
13822,0,1, 
13823,0,2, 
13824,0,1, 
13830,0,1, 
13832,0,3, 
13833,0,0, 
13834,0,0, 
13835,0,5, 
13836,0,0,1
13837,0,2, 
13841,0,0, 
13842,0,2, 
13843,0,1, 
13845,0,1, 
13846,0,2, 
13847,0,0, 
13848,0,4, 
13849,0,3, 
13850,0,2, 
13851,0,3, 
13852,0,4, 
13853,0,0,1
13854,0,1, 
13855,0,0,1
13856,0,1, 
13857,0,1, 
13858,0,2, 
13860,0,2, 
13861,0,4, 
13862,0,4, 
13863,0,5, 
13864,0,0,1
13865,0,1, 
13867,0,4, 
13869,0,5, 
13870,0,1, 
13871,0,1, 
13874,0,0,1
13876,0,1, 
13877,0,1, 
13878,0,2, 
13879,0,1, 
13881,0,0, 
13885,0,1, 
13886,0,2, 
13887,0,1, 
13888,0,2, 
13889,0,4, 
13891,0,0, 
13892,0,1, 
13893,0,1, 
13894,0,1, 
13895,0,3, 
13896,0,2, 
13899,0,4, 
13900,0,2, 
13901,0,5, 
13903,0,2, 
13905,0,0,1
13907,0,0, 
13908,0,5, 
13909,0,3, 
13910,0,3, 
13913,0,0,1
13914,0,2, 
13915,0,3, 
13920,0,1, 
13921,0,6, 
13923,0,2, 
13925,0,1, 
13926,0,3, 
13927,0,1, 
13928,0,7, 
13929,0,2, 
13931,0,1, 
13932,0,3,2
13933,0,2, 
13937,0,2, 
13939,0,0,1
13942,0,0,1
13944,0,1, 
13945,0,0,1
13946,0,6, 
13947,0,0, 
13952,0,2, 
13953,0,1, 
13955,0,2, 
13956,0,4, 
13957,0,3, 
13958,0,4, 
13960,0,1, 
13961,0,3, 
13962,0,3, 
13963,0,0, 
13964,0,1, 
13966,0,1, 
13967,0,0,1
13968,0,4, 
13969,0,2, 
13972,0,5, 
13974,0,1, 
13975,0,2, 
13976,0,4, 
13977,0,2, 
13979,0,3, 
13984,0,2, 
13986,0,0,1
13987,0,1, 
13988,0,1, 
13990,0,0,1
13993,0,1, 
13995,0,1, 
13996,0,2, 
13997,0,1, 
13999,0,2, 
14000,0,1, 
14001,0,1, 
14002,0,0,1
14003,0,3, 
14004,0,2, 
14005,0,4, 
14007,0,1, 
14008,0,5, 
14009,0,2, 
14010,0,7, 
14011,0,0, 
14012,0,1, 
14013,0,5, 
14014,0,1, 
14015,0,0,1
14016,0,1, 
14017,0,0,1
14019,0,0, 
14020,0,1, 
14021,0,4, 
14022,0,3, 
14023,0,2, 
14024,0,3, 
14025,0,2, 
14026,0,2, 
14027,0,7, 
14029,0,1, 
14030,0,3, 
14031,0,0, 
14032,0,1, 
14033,0,1, 
14034,0,0,1
14035,0,2,2
14037,0,3, 
14039,0,0,1
14041,0,4, 
14042,0,1,2
14043,0,0,1
14044,0,1, 
14045,0,1, 
14046,0,8, 
14047,0,5, 
14049,0,5,2
14050,0,1, 
14051,0,0,1
14051,0,3, 
14052,0,11, 
14053,0,4, 
14054,0,2, 
14055,0,2, 
14056,0,0,1
14057,0,0,1
14059,0,1, 
14060,0,0,1
14061,0,1, 
14062,0,2, 
14064,0,0,1
14065,0,0,1
14066,0,0,1
14067,0,3, 
14068,0,3, 
14069,0,1, 
14070,0,1, 
14071,0,4, 
14072,0,3, 
14073,0,3, 
14074,0,5, 
14078,0,1,2
14084,0,2, 
14085,0,3, 
14086,0,1, 
14087,0,2, 
14088,0,3, 
14089,0,3, 
14090,0,1, 
14091,0,2, 
14092,0,7, 
14094,0,1,2
14095,0,1, 
14096,0,1, 
14097,0,1, 
14098,0,1, 
14100,0,1, 
14100,0,0, 
14101,0,0, 
14102,0,10, 
14103,0,0, 
14104,0,4, 
14106,0,0,1
14107,0,3, 
14108,0,0, 
14109,0,3, 
14110,0,4, 
14112,0,3, 
14112,0,2,2
14113,0,2, 
14114,0,7, 
14115,0,2, 
14116,0,2, 
14117,0,4, 
14118,0,1, 
14119,0,1, 
14120,0,2, 
14121,0,3, 
14123,0,0,1
14124,0,1, 
14125,0,5, 
14126,0,1,2
14127,0,1, 
14129,0,1, 
14130,0,1, 
14131,0,1, 
14132,0,5, 
14133,0,0,1
14134,0,0,1
14136,0,2, 
14137,0,0, 
14138,0,5, 
14139,0,3, 
14140,0,7, 
14141,0,2, 
14142,0,2, 
14143,0,0,1
14144,0,0,1
14145,0,0,1
14146,0,3, 
14147,0,2, 
14148,0,5, 
14149,0,5, 
14150,0,6, 
14151,0,2, 
14152,0,4, 
14152,0,0, 
14153,0,1, 
14154,0,0, 
14155,0,4, 
14156,0,3,2
14157,0,0,1
14158,0,0,1
14159,0,1, 
14160,0,0,1
14161,0,3, 
14162,0,0, 
14163,0,2, 
14164,0,10, 
14165,0,0, 
14166,0,1, 
14167,0,0,1
14168,0,5, 
14169,0,1, 
14170,0,2, 
14171,0,0, 
14172,0,9, 
14173,0,1, 
14174,0,2, 
14175,0,0,1
14177,0,1, 
14179,0,6, 
14180,0,2, 
14181,0,0,1
14182,0,1, 
14183,0,0,1
14183,0,0,1
14184,0,0, 
14185,0,1, 
14188,0,6, 
14189,0,3, 
14190,0,0,1
